original_payee,real_name,confidence
SINGAPOREAIR UNITED UNITED STATES       NY,Singaporeair United United States,0.4
SINGAPOREAIR6184574088375-            NY,Singaporeair -,0.4
SINGAPOREAIR6184574088376-            NY,Singaporeair -,0.4
SIXT RENT A CAR SLU PALMA DE MALLORCA,Sixt Rent A Car Slu Palma Mallorca,0.4
SKAGIT GEN STR           ROCKPORT     WA,Skagit Gen Str Rockport,0.4
SLIDEWATERS WATERPARK    CHELAN       WA,Slidewaters Waterpark Chelan,0.4
SMITH BROTHERS FARMS     877-6455626  WA,Smith Brothers Farms -,0.4
SMITHOPTICS.COM SMITHOPTICS.COR,Smithoptics Com Smithoptics Cor,0.4
SMOKEANDSPIN        OSAKA               JP,Smokeandspin Osaka Jp,0.4
SNB S201121         Manchester          GB,Snb S Manchester Gb,0.4
SNORKEL HOT TUBS INC     800-9626208  WA,Snorkel Hot Tubs Inc -,0.4
SODEXO LIVE AT WSF       253-2268578  WA,Sodexo Live At Wsf -,0.4
SOLE FOOD SEATTLE WA,Sole Food Seattle,0.4
SOSIO'S PRODUCE          SEATTLE      WA,Sosio S Produce Seattle,0.4
SOUVENIR SCHEIDEGGER     ADELBODEN    CH,Souvenir Scheidegger Adelboden Ch,0.4
SP A LA MAISON DE PR     ALAMAISONDEPRFL,Sp A Maison Pr Alamaisondeprfl,0.4
SP BIA SLEEP        VANCOUVER           CA,Sp Bia Sleep Vancouver,0.4
SP DMOOSEFITNESS         DMOOSE.COM   WY,Sp Dmoosefitness Dmoose Com,0.4
SP ENGINEERED NOW ENGINEEREDNOWCO,Sp Engineered Now Engineerednowco,0.4
SP FELLOW PRODUCTS FELLOWPRODUCTCA,Sp Fellow Products Fellowproductca,0.4
SP HENSON SHAVING        KITCHENER NORCD,Sp Henson Shaving Kitchener Norcd,0.4
SP HONEY STINGER HONEYSTINGER.CO,Sp Honey Stinger Honeystinger,0.4
SP J-B WELD              ORDER.JBWELD.GA,Sp J-B Weld Order Jbweld,0.4
SP JACK JEROME 120-65245225 WA,Sp Jack Jerome -,0.4
SP MODERNTRIBE           MODERNTRIBE.CTX,Sp Moderntribe Moderntribe Ctx,0.4
SP MOTION BOARDSHOP SEATTLE             WA,Sp Motion Boardshop Seattle,0.4
SP NATURE MADE           NATUREMADE.COCA,Sp Nature Made Naturemade Coca,0.4
SP PAMPER HAUS DESIGN STORE.PAMPERHCA,Sp Pamper Haus Design Store Pamperhca,0.4
SP PEACE LOVE HAPPINES   120-65471211 WA,Sp Peace Love Happines -,0.4
SP PUREFORYOU            PUREFORYOU.COUT,Sp Pureforyou Pureforyou Cout,0.4
SP SHOP GOLD DOGS        120-64991811 WA,Sp Shop Gold Dogs -,0.4
SP SPIRITUAL GANGSTE SPIRITUALGANGCA,Sp Spiritual Gangste Spiritualgangca,0.4
SP STORY IN A BOTTLE W   142-55909326 WA,Sp Story A Bottle W -,0.4
SP STUDIORA BOUTIQUE     120-67172131 WA,Sp Studiora Boutique -,0.4
SP TWISTONLINE           187-72486790 OR,Sp Twistonline -,0.4
SP UNIVERSITY BOOK STO   120-66343400 WA,Sp University Book Sto -,0.4
SP UNIVERSITY BOOK STO   UBOOKSTORE.COWA,Sp University Book Sto Ubookstore Cowa,0.4
SP VC ULTEUIMATE    LONDON              GB,Sp Vc Ulteuimate London Gb,0.4
SP VLOUSNOW.COM     BETHESDA            MD,Sp Vlousnow Com Bethesda,0.4
SP VLOUSNOW.COM VLOUSNOW.COM MD,Sp Vlousnow Com Vlousnow Com,0.4
SPICE TREE MUNNAR        IDUKKI       II,Spice Tree Munnar Idukki Ii,0.4
SPO*BYREK&BAGUETTE       SEATTLE      WA,Spo Byrek Baguette Seattle,0.4
SPO*MIRAKUTEISUSHI&RAMEN PORTLAND     OR,Spo Mirakuteisushi Ramen Portland,0.4
SPOT                     WWW.GLOBALSTALA,Spot Www Globalstala,0.4
SPOTHERO 844-356-8054    SPOTHERO.COM IL,Spothero - - Spothero Com,0.4
SQ *AUT-TO MOCHA 6       Cashmere     WA,Square Aut-To Mocha Cashmere,0.4
SQ *BATCH BAKING COMPANY SEATTLE      WA,Square Batch Baking Company Seattle,0.4
SQ *BLANK SLATE CREAMERY Ann Arbor    MI,Square Blank Slate Creamery Ann Arbor,0.4
SQ *CAPITOL HILL - WESTMASeattle      WA,Square Capitol Hill - Westmaseattle,0.4
SQ *CATERING BY L'EXPERIEBellevue     WA,Square Catering By L Experiebellevue,0.4
SQ *CHELAN STATION RERUNSCHELAN       WA,Square Chelan Station Rerunschelan,0.4
SQ *CINNAMON TWISP BAKERYTWISP        WA,Square Cinnamon Twisp Bakerytwisp,0.4
SQ *DIPPY'S ICE CREAM    Seattle      WA,Square Dippy S Ice Cream Seattle,0.4
SQ *DON AND JOE'S MEATS  SEATTLE      WA,Square Don And Joe S Meats Seattle,0.4
SQ *DOWNTOWN BAGEL CO    Seattle      WA,Square Downtown Bagel Seattle,0.4
SQ *DRIFTWOOD NATURAL SKIgosq.com WA,Square Driftwood Natural Skigosq Com,0.4
SQ *DSQUARED HOSPITALITY Seattle      WA,Square Dsquared Hospitality Seattle,0.4
SQ *FRANKIE & JO'S       Seattle      WA,Square Frankie Jo S Seattle,0.4
SQ *FRED HUTCH CANCER CENSeattle      WA,Square Fred Hutch Cancer Censeattle,0.4
SQ *FULCRUM MOUNTAINTOPS Seattle WA,Square Fulcrum Mountaintops Seattle,0.4
SQ *INHABIT DESIGN WORKS PORTLAND     OR,Square Inhabit Design Works Portland,0.4
SQ *IRWIN'S BAKERY AND CASEATTLE      WA,Square Irwin S Bakery And Caseattle,0.4
SQ *JOEY UNIVERSITY VILLASeattle WA,Square Joey University Villaseattle,0.4
SQ *JUNI VINTAGE         Seattle      WA,Square Juni Vintage Seattle,0.4
SQ *KATE GROSSMAN MD PLLCgosq.com     WA,Square Kate Grossman Pllcgosq Com,0.4
SQ *LITTLE CONEY         SEATTLE      WA,Square Little Coney Seattle,0.4
SQ *LULA SEATTLE WA,Square Lula Seattle,0.4
SQ *LUNA BELLA'S CONSIGNMVashon WA,Square Luna Bella S Consignmvashon,0.4
SQ *MACRINA - CAPITOL HILSeattle      WA,Square Macrina - Capitol Hilseattle,0.4
SQ *MACRINA BAKERY - ALOHSeattle      WA,Square Macrina Bakery - Alohseattle,0.4
SQ *MAINSTAY PROVISIONS DSeattle WA,Square Mainstay Provisions Dseattle,0.4
SQ *MAINSTAY PROVISIONS DSeattle      WA,Square Mainstay Provisions Dseattle,0.4
SQ *MEOW WOLF SANTA FE LLSanta Fe NM,Square Meow Wolf Santa Fe Llsanta Fe,0.4
SQ *MIDNIGHT COOKIE COMPASeattle      WA,Square Midnight Cookie Compaseattle,0.4
SQ *MIGHTY-O DONUTS CAPITSeattle      WA,Square Mighty-O Donuts Capitseattle,0.4
SQ *MOLLY MOON'S MADRONA Seattle      WA,Square Molly Moon S Madrona Seattle,0.4
SQ *MOLLY MOON'S UVILLAGESeattle      WA,Square Molly Moon S Uvillageseattle,0.4
SQ *MOUNTAIN MEALS AND CAChelan       WA,Square Mountain Meals And Cachelan,0.4
SQ *PACHA COLLECTIVE     Seattle      WA,Square Pacha Collective Seattle,0.4
SQ *PANDA PHOTOGRAPHIC LASeattle      WA,Square Panda Photographic Laseattle,0.4
SQ *PAYS PROVENCAL       Bainbridge IsWA,Square Pays Provencal Bainbridge Iswa,0.4
SQ *PEONY                gosq.com     WA,Square Peony Gosq Com,0.4
SQ *PETIT PIERRE BAKERY  Seattle      WA,Square Petit Pierre Bakery Seattle,0.4
SQ *PICNIC POP-UP CHEESE Cerrillos NM,Square Picnic Pop-Up Cheese Cerrillos,0.4
SQ *PROCTOR FARMERS MARKESeattle      WA,Square Proctor Farmers Markeseattle,0.4
SQ *QUEEN ANNE COFFEE CO.Seattle      WA,Square Queen Anne Coffee Seattle,0.4
SQ *RACHEL'S GINGER BEER seattle      WA,Square Rachel S Ginger Beer Seattle,0.4
SQ *RAVENNA BREWING CO Seattle WA,Square Ravenna Brewing Seattle,0.4
SQ *RAVENNA BREWING CO   Seattle      WA,Square Ravenna Brewing Seattle,0.4
SQ *SAMURAI NOODLE NATIONSeattle      WA,Square Samurai Noodle Nationseattle,0.4
SQ *SEATTLE GRAND CENTRALSeattle      WA,Square Seattle Grand Centralseattle,0.4
SQ *SEATTLE POPS - FARMEREdmonds      WA,Square Seattle Pops - Farmeredmonds,0.4
SQ *SEATTLE POPS - FARMERSeattle      WA,Square Seattle Pops - Farmerseattle,0.4
SQ *SHAKE SHACK          Seattle      WA,Square Shake Shack Seattle,0.4
SQ *SHERIS SWEET SHOPPE  Winthrop     WA,Square Sheris Sweet Shoppe Winthrop,0.4
SQ *SOUTH LAKE UNION FRESSeattle      WA,Square South Lake Union Fresseattle,0.4
SQ *STARFIRE SPORTS      Tukwila      WA,Square Starfire Sports Tukwila,0.4
SQ *STYLECLASSEDGE Seattle WA,Square Styleclassedge Seattle,0.4
SQ *STYLECLASSEDGE       Seattle      WA,Square Styleclassedge Seattle,0.4
SQ *SUNRISE COFFEEHOUSE  Port TownsendWA,Square Sunrise Coffeehouse Port Townsendwa,0.4
SQ *TACOS CHUKIS CENTRAL Seattle      WA,Square Tacos Chukis Central Seattle,0.4
"SQ *TINY'S ORGANIC, LLC  Seattle      WA",Square Tiny S Organic Llc Seattle,0.4
SQ *VISIBLE COFFEE ROASTESeattle WA,Square Visible Coffee Roasteseattle,0.4
SQ *VOLUNTEER PARK CAFE &Seattle WA,Square Volunteer Park Cafe Seattle,0.4
SQ *WESTMAN'S BAGEL AND CSeattle      WA,Square Westman S Bagel And Cseattle,0.4
SQ*BUMPODO               TOKYO        JP,Square Bumpodo Tokyo Jp,0.4
SQ*DENIMIO               TOKYO        JP,Square Denimio Tokyo Jp,0.4
SQ*RIVIVE                OSAKA        JP,Square Rivive Osaka Jp,0.4
SQ*SQUARE MERCHANT       NARA         JP,Square Square Merchant Nara Jp,0.4
SQ*TEAPOND KIYOSUMI-SHIRATOKYO        JP,Square Teapond Kiyosumi-Shiratokyo Jp,0.4
SQSP* DOMAIN#2019485NEW YORK            NY,Sqsp Domain New York,0.4
SQSP* DOMAIN#2019489NEW YORK            NY,Sqsp Domain New York,0.4
SQSP* DOMAIN#2021995NEW YORK            NY,Sqsp Domain New York,0.4
SQSP* DOMAIN#2023197NEW YORK            NY,Sqsp Domain New York,0.4
SQSP* DOMAIN#2057487NEW YORK            NY,Sqsp Domain New York,0.4
SQSP* DOMAIN#2061082NEW YORK            NY,Sqsp Domain New York,0.4
SQSP* INV177244147  NEW YORK            NY,Sqsp Inv New York,0.4
SQSP* INV183850886  NEW YORK            NY,Sqsp Inv New York,0.4
SRSMRKTPLACE.COM 9311    847-286-2500 IL,Srsmrktplace Com - -,0.4
ST ANDREWS LINKS - TST. ANDREWS         GB,Street Andrews Links - Tst Andrews Gb,0.4
ST ANDREWS SHUTTLE LDUNFERMLINE         GB,Street Andrews Shuttle Ldunfermline Gb,0.4
ST ANDREWS UNIVERSITFIFE                FI,Street Andrews Universitfife Fi,0.4
STARBUCKS 02810          SEATTLE      WA,Starbucks,0.95
STARBUCKS 03238          SEATTLE      WA,Starbucks,0.95
STARBUCKS COFFEE JAP*                   JP,Starbucks,0.95
STARBUCKS COFFEE JAPAN   TOKYO        JP,Starbucks,0.95
STARBUCKS CONC C PHL     PHILADELPHIA PA,Starbucks,0.95
STARBUCKS EVENINGS SEA   SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 02810 SEATTLE WA,Starbucks,0.95
STARBUCKS STORE 02810    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 02958    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 03204    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 03238    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 03324    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 03376    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 11158    SEATTLE      WA,Starbucks,0.95
STARBUCKS STORE 47207    BELLEVUE     WA,Starbucks,0.95
STARBUCKS STORE 85766    RIDGEFIELD   WA,Starbucks,0.95
STARLINK INTERNET        310-6829683  CA,Starlink Internet -,0.4
STEVE'S POKE BAR - CVancouver           CA,Steve S Poke Bar - Cvancouver,0.4
STONEWAY HARDWARE BALLAR SEATTLE  CREDIT,Stoneway Hardware Ballar Seattle Credit,0.4
STONEWAY HARDWARE BALLAR SEATTLE      WA,Stoneway Hardware Ballar Seattle,0.4
STUDIO 45           SEATTLE             WA,Studio Seattle,0.4
SUBWAY 22280             SEATTLE      WA,Subway Seattle,0.4
SUBWAY 47663        RICHMOND            CA,Subway Richmond,0.4
SUMMIT              *                   JP,Summit Jp,0.4
SUMMIT AT SNOQUALMIE ECOM425-4347669 WA,Summit At Snoqualmie Ecom -,0.4
SUMMIT AT SNOQUALMIE F&B SNOQUALMIE PAWA,Summit At Snoqualmie F B Snoqualmie Pawa,0.4
SUMMIT AT SNOQUALMIESNOQUALMIE PA       WA,Summit At Snoqualmiesnoqualmie,0.4
SUMMIT AT SNOQUALMIESNOQUALMIE PASS     WA,Summit At Snoqualmiesnoqualmie Pass,0.4
SUMUP  *ZW GASTRO GMBH   WILDERSWIL   CH,Sumup Zw Gastro Gmbh Wilderswil Ch,0.4
SUN MOUNTAIN LODGE       WINTHROP     WA,Sun Mountain Lodge Winthrop,0.4
SUNCOVE MARKET           ORONDO       WA,Suncove Market Orondo,0.4
SUPER SAVE GAS #11       MERRITT      CD,Super Save Gas Merritt Cd,0.4
SUSHI KIZAEMON AIR  KYOTO               JP,Sushi Kizaemon Air Kyoto Jp,0.4
SWALLOWTAIL GARDEN SEEDS 707-3267070  CA,Swallowtail Garden Seeds -,0.4
SWANSONS NURSERY 2       SEATTLE      WA,Swansons Nursery Seattle,0.4
SWEETGREEN 11TH + PINE   SEATTLE      WA,Sweetgreen Th Pine Seattle,0.4
SWEETGREEN SOUTH LAKE SEATTLE WA,Sweetgreen South Lake Seattle,0.4
Sarasa N/AP15 NAVARRA    PAMPLONA     ES,Sarasa N Ap Navarra Pamplona Es,0.4
Science Olympiad Inc,Science Olympiad Inc,0.4
Seattle Municipal Court,Seattle Municipal Court,0.4
Seattle Symphony         Seattle      WA,Seattle Symphony Seattle,0.4
Seattle University,Seattle University,0.4
Shake Shack,Shake Shack,0.4
Shell,Shell,0.95
Sky Garden Center,Sky Garden Center,0.4
Sky Lagoon - Retail Ca   Kopavogur    IS,Sky Lagoon - Retail Kopavogur Is,0.4
Sky Zone Seattle Tukwila Tukwila      WA,Sky Zone Seattle Tukwila Tukwila,0.4
Smith Brothers Farms,Smith Brothers Farms,0.4
Southgate Roller Rinkseattle,Southgate Roller Rinkseattle,0.4
Spo,Spo,0.4
Spotify,Spotify,0.4
Spotify P390163664       New York     NY,Spotify P New York,0.4
Spotify P39FBA334F       New York     NY,Spotify P Fba F New York,0.4
Spotify P3AFAA7E5A       New York     NY,Spotify P Afaa E A New York,0.4
Spotify P3CDC3B795,Spotify P Cdc B,0.4
Spotify USA              877-7781161  NY,Spotify Usa -,0.4
Starbucks,Starbucks,0.95
Starlink,Starlink,0.4
Starlink                 Hawthorne    CA,Starlink Hawthorne,0.4
Subway,Subway,0.4
Subway 25523             Seattle      WA,Subway Seattle,0.4
Subway 27300             Seattle      WA,Subway Seattle,0.4
Sully Eats,Sully Eats,0.4
Swing Sandwiches and Seattle,Swing Sandwiches And Seattle,0.4
Sydney.mariejo,Sydney Mariejo,0.4
T-MOBILE PARK            206-6643185  WA,T-Mobile Park -,0.4
TACO BELL           BELLEVUE            WA,Texaco,0.8
TACO BELL 031340         REDMOND      WA,Texaco,0.8
TACOMA SCREW PRODUCTS INCSEATTLE      WA,Tacoma Screw Products Incseattle,0.4
TAXI CARD OSAKA KOZIOSAKA               JP,Taxi Card Osaka Koziosaka Jp,0.4
TEAMLAB PLANETS TOKYO    03-6670-3911 JP,Teamlab Planets Tokyo - - Jp,0.4
TEN THOUSAND WAVES 150-59829304 NM,Ten Thousand Waves -,0.4
TENNIS CENTER AT SANSEATTLE             WA,Tennis Center At Sanseattle,0.4
TENPOZAN MARKET PLACE    OSAKA        JP,Tenpozan Market Place Osaka Jp,0.4
TESLA INC SUPERCHARGPALO ALTO,Tesla Inc Superchargpalo Alto,0.4
TESLA MOTORS CANADA TORONTO,Tesla Motors Canada Toronto,0.4
TESLA SUBSCRIPTION US    PALO ALTO    CA,Tesla Subscription Palo Alto,0.4
TFL TRAVEL REFUND   TFL.GOV.UK/CP       GB,Tfl Travel Refund Tfl Gov Cp Gb,0.4
THANH VI 0000       SEATTLE             WA,Thanh Vi Seattle,0.4
THE BERRY SPOT      SINGAPORE           SG,The Berry Spot Singapore,0.4
THE BISTRO          JACKSON             WY,The Bistro Jackson,0.4
THE FREE PRESS      NEW YORK            NY,The Free Press New York,0.4
THE GRATEFUL BREAD SEATTLE WA,The Grateful Bread Seattle,0.4
THE GRATEFUL BREAD       SEATTLE      WA,The Grateful Bread Seattle,0.4
THE HARVEST VINE    SEATTLE             WA,The Harvest Vine Seattle,0.4
THE HOME DEPOT      REDMOND             WA,The Home Depot Redmond,0.4
THE HOME DEPOT #4702     SEATTLE      WA,The Home Depot Seattle,0.4
THE HOME DEPOT #4706     SEATTLE      WA,The Home Depot Seattle,0.4
THE HOME DEPOT #4715     BELLINGHAM   WA,The Home Depot Bellingham,0.4
THE NEW STAND ST2889 SEATTLE WA,The New Stand Street Seattle,0.4
THE POINT                SEATTLE      WA,The Point Seattle,0.4
THE STATION CC           SEATTLE      WA,The Station Cc Seattle,0.4
THEWAGYUBROTHERS PG TOKYO               JP,Thewagyubrothers Pg Tokyo Jp,0.4
THIRD PLACE BOOKS ONLINE 206-366-3333 WA,Third Place Books Online - -,0.4
THORNE RESEARCH     SUMMERVILLE         SC,Thorne Research Summerville,0.4
THREE GIRLS BAKERY       SEATTLE      WA,Three Girls Bakery Seattle,0.4
THREE SACKS FULL         SEATTLE      WA,Three Sacks Full Seattle,0.4
TIA SOPHIA'S RESTAURANT SANTA FE NM,Tia Sophia S Restaurant Santa Fe,0.4
TICKET COUNTER      TOKYO               JP,Ticket Counter Tokyo Jp,0.4
TICKET VENDING JMMS TOKYO               JP,Ticket Vending Jmms Tokyo Jp,0.4
TM *JON BATISTE 800-653-8000 CA,Tm Jon Batiste - -,0.4
TM *SEATTLE MARINERS-T   800-653-8000 CA,Tm Seattle Mariners-T - -,0.4
TM *TICKETMASTER         800-653-8000 CA,Tm Ticketmaster - -,0.4
TOCK AT*TAVERN LAW TAVERNLAW.CO IL,Tock At Tavern Law Tavernlaw,0.4
TOCK AT*TAVERN LAW       2063229734   IL,Tock At Tavern Law,0.4
"TONAL SYSTEMS, INC       TONAL.COM    CA",Tonal Systems Inc Tonal Com,0.4
TOTAL WINE AND MORE      BELLEVUE     WA,Total Wine And More Bellevue,0.4
TPD WEDGWOOD 103         SEATTLE      WA,Tpd Wedgwood Seattle,0.4
TRADER JOE S #130        SEATTLE      WA,Trader Joe's,0.95
TRADER JOE S #137 00SEATTLE             WA,Trader Joe's,0.95
TRAINLINE Trainline LONDON              GB,Trainline Trainline London Gb,0.4
TREXMED             EDINBURGH           GB,Trexmed Edinburgh Gb,0.4
TRINITY NIGHTCLUB SESeattle             WA,Trinity Nightclub Seseattle,0.4
TST* 7TH STREET BURGNEW YORK            NY,Tst Th Street Burgnew York,0.4
TST* ANCHORHEAD COFFEE - SEATTLE      WA,Tst Anchorhead Coffee - Seattle,0.4
TST* BA BAR - CAPITOSEATTLE             WA,Tst Ba Bar - Capitoseattle,0.4
TST* BBS TERIYAKI GRSEATTLE             WA,Tst Bbs Teriyaki Grseattle,0.4
TST* BURGERMASTER - UNIVESEATTLE      WA,Tst Burgermaster - Univeseattle,0.4
TST* CARMELO'S TACOS - CHSEATTLE      WA,Tst Carmelo S Tacos - Chseattle,0.4
TST* CHURCHILL'S STESPOKANE             WA,Tst Churchill S Stespokane,0.4
TST* EL CAMION - SAND POISEATTLE      WA,Tst El Camion - Sand Poiseattle,0.4
TST* EL CAMION - SANSEATTLE             WA,Tst El Camion - Sanseattle,0.4
TST* GRADUATE ANN ARBOR  ANN ARBOR    MI,Tst Graduate Ann Arbor Ann Arbor,0.4
TST* GRAIN HOUSE - SEATTLSEATTLE      WA,Tst Grain House - Seattlseattle,0.4
TST* HEY BAGEL 00206SEATTLE             WA,Tst Hey Bagel Seattle,0.4
TST* JAMBA JUICE - 521 - SEATTLE      WA,Tst Jamba Juice - - Seattle,0.4
TST* JUST PHO YOU 00NEW YORK            NY,Tst Just Pho You New York,0.4
TST* KEDAI MAKAN CAPSEATTLE             WA,Tst Kedai Makan Capseattle,0.4
TST* MR. WEST - UNIVERSITSEATTLE      WA,Tst Mr West - Universitseattle,0.4
TST* ROUGH & TUMBLE PUB  SEATTLE      WA,Tst Rough Tumble Pub Seattle,0.4
TST* SAINT BREAD 000SEATTLE             WA,Tst Saint Bread Seattle,0.4
TST* SIZZLE&CRUNCH USEATTLE             WA,Tst Sizzle Crunch Useattle,0.4
TST* TASTE OF INDIA SEATTLE             WA,Tst Taste Of India Seattle,0.4
TST* VIOLET SEATTLE      SEATTLE      WA,Tst Violet Seattle Seattle,0.4
TST* ZABARS 00005814NEW YORK            NY,Tst Zabars New York,0.4
TST*AGUA VERDE CAFE Seattle WA,Tst Agua Verde Cafe Seattle,0.4
TST*AGUA VERDE CAFE      Seattle      WA,Tst Agua Verde Cafe Seattle,0.4
TST*ANCHORHEAD COFFEE -  Seattle      WA,Tst Anchorhead Coffee - Seattle,0.4
TST*BA BAR - SOUTH LAKE Seattle WA,Tst Ba Bar - South Lake Seattle,0.4
TST*BA BAR - UNIVERSITY  SEATTLE      WA,Tst Ba Bar - University Seattle,0.4
TST*BALLARD PIZZA        Seattle      WA,Tst Ballard Pizza Seattle,0.4
TST*BELLE EPICUREAN - EA Seattle WA,Tst Belle Epicurean - Ea Seattle,0.4
TST*BLAZING BAGELS - BLA Seattle WA,Tst Blazing Bagels - Bla Seattle,0.4
TST*BLAZING BAGELS - BLA Seattle      WA,Tst Blazing Bagels - Bla Seattle,0.4
TST*BLAZING BAGELS - ISS Issaquah     WA,Tst Blazing Bagels - Iss Issaquah,0.4
TST*BOBS BURGER & BREW   Burlington   WA,Tst Bobs Burger Brew Burlington,0.4
TST*BOMBAY BURGER        Seattle      WA,Tst Bombay Burger Seattle,0.4
TST*BOUNTY KITCHEN Seattle WA,Tst Bounty Kitchen Seattle,0.4
TST*BOUNTY KITCHEN       Seattle      WA,Tst Bounty Kitchen Seattle,0.4
TST*CAFFE FIORE - QA     Seattle      WA,Tst Caffe Fiore - Qa Seattle,0.4
TST*CARMELOS TACOS - SE Seattle WA,Tst Carmelos Tacos - Se Seattle,0.4
TST*DINGFELDERS DELICAT  Seattle      WA,Tst Dingfelders Delicat Seattle,0.4
TST*EL CAMION - SAND POI Seattle WA,Tst El Camion - Sand Poi Seattle,0.4
TST*EL CAMION - SAND POI Seattle      WA,Tst El Camion - Sand Poi Seattle,0.4
TST*GASWORKS BREWERY Seattle WA,Tst Gasworks Brewery Seattle,0.4
TST*GRAIN HOUSE - SEATTL Seattle      WA,Tst Grain House - Seattl Seattle,0.4
TST*HEY BAGEL            Seattle      WA,Tst Hey Bagel Seattle,0.4
TST*JUPITER              Winthrop     WA,Tst Jupiter Winthrop,0.4
TST*KUMA - GEORGETOWN Seattle WA,Tst Kuma - Georgetown Seattle,0.4
TST*MAGNUSON CAFE & BREW Seattle WA,Tst Magnuson Cafe Brew Seattle,0.4
TST*MAMNOON STREET QSR Seattle WA,Tst Mamnoon Street Qsr Seattle,0.4
TST*MEE SUM SEATTLE UNIV Seattle      WA,Tst Mee Sum Seattle Univ Seattle,0.4
TST*MIOPOSTO - RAVENNA   Seattle      WA,Tst Mioposto - Ravenna Seattle,0.4
TST*MOES DARRINGTON      Darrington   WA,Tst Moes Darrington Darrington,0.4
TST*MONSOON - BELLEVUE Bellevue WA,Tst Monsoon - Bellevue Bellevue,0.4
TST*OUTSIDER BBQ         Seattle      WA,Tst Outsider Bbq Seattle,0.4
TST*PORTAGE BAY CAFE - R Seattle      WA,Tst Portage Bay Cafe - R Seattle,0.4
TST*QUEEN CAPHE - EM     Seattle      WA,Tst Queen Caphe - Em Seattle,0.4
TST*ROAM BAR LLC         Seattle      WA,Tst Roam Bar Llc Seattle,0.4
TST*RUBINSTEIN BAGELS - Seattle WA,Tst Rubinstein Bagels - Seattle,0.4
TST*SAINT BREAD          Seattle      WA,Tst Saint Bread Seattle,0.4
TST*SKILLET REGRADE Seattle WA,Tst Skillet Regrade Seattle,0.4
TST*THE BRYANT CORNER CA Seattle WA,Tst The Bryant Corner Seattle,0.4
TSUTAYABUTSUKUSUTOAAPITSUTOKYO        JP,Tsutayabutsukusutoaapitsutokyo Jp,0.4
TSUTENKAKU          OSAKA               JP,Tsutenkaku Osaka Jp,0.4
TWEEDY & POPP HDWE AT UW SEATTLE      WA,Tweedy Popp Hdwe At Uw Seattle,0.4
Tanners Seafood Tannersfish Cak,Tanners Seafood Tannersfish Cak,0.4
Tesla,Tesla,0.4
Teton Orthopaedics       307-7333900  WY,Teton Orthopaedics -,0.4
The Container Store,The Container Store,0.4
The Historic DavenpoSpokane             WA,The Historic Davenpospokane,0.4
The Home Depot,The Home Depot,0.4
The Webstaurant Store Inc717-392-7472 PA,The Webstaurant Store Inc - -,0.4
Thefp.com,Thefp Com,0.4
Title Nine - Seattle Seattle WA,Title Nine - Seattle Seattle,0.4
Tonal.com,Tonal Com,0.4
Topscore Ulti Usetopscore Cpa,Topscore Ulti Usetopscore Cpa,0.4
Tweed and Popp Hardware,Tweed And Popp Hardware,0.4
U-DISTRICT               clover.com   WA,U-District Clover Com,0.4
UBER,Uber Trip,0.85
UBER *TRIP HELP.UBER.COM Tokyo,Uber Trip,0.85
UBER *TRIP HELP.UBER.COM help.uber.comNL,Uber Trip,0.85
UBER *TRIP HELP.UBER.COMCA,Uber Trip,0.85
UBER TRIP* TRIP UBER.COM,Uber Trip,0.85
UKULTIMATE          LONDON              GB,Ukultimate London Gb,0.4
ULINE  *SHIP SUPPLIES    800-295- CREDIT,Uline Ship Supplies - - Credit,0.4
ULINE  *SHIP SUPPLIES    800-295-5510 WI,Uline Ship Supplies - -,0.4
UNION 76 00464024   SEATTLE             WA,Union Seattle,0.4
UNION 76 09486093   SEATTLE             WA,Union Seattle,0.4
UNION 76 09518481   YAKIMA              WA,Union Yakima,0.4
UNION 76 09553892   SEATTLE             WA,Union Seattle,0.4
URBAN OUTFITTERS #111    SEATTLE      WA,Urban Outfitters Seattle,0.4
US Postal Service,Postal Service,0.4
USAA CREDIT CARD PAYMENT SAN ANTONIO  TX,Usaa Credit Card Payment San Antonio,0.4
USAA Credit Card,Usaa Credit Card,0.4
USAA FSB-OVERDRAFT       SAN ANTONIO  TX,Usaa Fsb-Overdraft San Antonio,0.4
USAA INSURANCE BILL PAYMENT,Usaa Insurance Bill Payment,0.4
USAA INSURANCE PAYMENT   WWW.USAA.COM TX,Usaa Insurance Payment Www Usaa Com,0.4
USAA Insurance Payment,Usaa Insurance Payment,0.4
USAA JJK MDS VISA PAYMENT ***********5521,Usaa Jjk Mds Visa Payment,0.4
USAA Overdraft,Usaa Overdraft,0.4
UW ASUW BIKE SHOP 00SEATTLE             WA,Uw Asuw Bike Shop Seattle,0.4
UW FOOD SERVICES    SEATTLE             WA,Uw Food Services Seattle,0.4
UW FOOD SERVICES 000SEATTLE             WA,Uw Food Services Seattle,0.4
UW FOOD SERVICES         SEATTLE      WA,Uw Food Services Seattle,0.4
UW HFS 0000         SEATTLE             WA,Uw Hfs Seattle,0.4
